app_id,title,release_date,developer,publisher,genres,positive_ratings,negative_ratings,price
104000,iBomber Defense,2011-05-26,Cobra Mobile,Cobra Mobile,Indie;Strategy,148,51,2.99
717060,Konrad the Rocket,2017-10-16,Leonardo Alexandrino,Leonardo Alexandrino,Action;Indie,3,0,1.69
1050690,火柴人和七色彩虹 Stickman's Rainbow,2019-04-17,kx120,kx120,Casual;Indie;Simulation,2,0,0.79
743990,Private Detective Punch Drunk,2018-01-18,Dogwood Gaming,Dogwood Gaming,Action;Indie,1,1,2.89
566190,The Search,2017-04-13,Jason Godbey,Jason Godbey,Adventure;Indie,39,19,2.79
704350,Captain 13 Beyond the Hero,2017-09-29,Zombie Soup,Zombie Soup,Action;Casual,1,1,2.79
837640,TapSonic World Champion VR,2018-06-14,NEOWIZ,NEOWIZ,Action;Casual;Early Access,33,9,0.0
371570,Tap Heroes,2015-06-05,VaragtP,VaragtP,Action;Adventure;Casual;Indie;RPG,887,294,2.09
588730,Majotori,2017-03-28,Majorariatto,Majorariatto,Violent;Adventure;Casual;Indie,369,13,4.79
587070,PROTOThYPE _ a love story,2017-02-15,Monkeys Tales Studio,Monkeys Tales Studio,Action;Adventure;Casual;Indie;Strategy,6,1,1.69
502400,Redactem,2016-08-01,Elliott Marc Jones,Elliott Marc Jones,Action;Casual;Indie;Strategy,150,63,0.99
415850,BAD END,2015-11-25,Arai Koh Create Office,YOX-Project,Indie,251,48,2.09
36130,Tradewinds Caravans + Odyssey Pack,2009-07-17,Sandlot Games,Sandlot Games,Casual,4,1,10.99
425580,The Room Two,2016-07-05,Fireproof Games,Fireproof Games,Adventure;Indie,7382,176,3.99
1041500,Dead Quest,2019-04-22,Glitched Studios,Glitched Studios,Action;Adventure;Casual;Indie,6,0,3.99
578870,MegaGlest,2017-03-31,SoftCoder,Mega Glest Team,Indie;Strategy,19,2,0.79
41300,Altitude,2009-12-04,Nimbly Games,Nimbly Games,Action;Free to Play;Indie,1540,128,0.0
984470,Big Dipper,2019-01-07,Team Zimno,Top Hat Studios Inc,Indie;Simulation,60,5,3.99
585240,Return to Zork,2017-04-18,Activision,Activision,Adventure,11,0,4.79
628800,Super Hydorah,2017-09-20,Locomalito;Gryzor87;Abylight,Abylight Studios,Action;Indie,102,3,15.49
501470,Hold the door!,2016-09-02,Saucisson,Saucisson,Action;Free to Play;Early Access,20,14,0.0
780280,Summer Funland,2018-02-01,Monad Rock,Monad Rock,Casual;Indie;Simulation;Sports,143,13,14.99
1043040,Picross Floof,2019-04-01,Sleepy Red Panda Studio,Sleepy Red Panda Studio,Casual;Indie,1,1,2.09
513050,Outrageous Grounds: The Maze,2017-01-27,Virtual Dawn,Virtual Dawn,Action;Adventure;Early Access,11,6,10.99
708190,Code World,2017-09-11,Fewjix,Fewjix,Indie,14,10,3.99
802960,Oracle: Threads of Fate,2018-03-30,Oracle Gaming Orlando LLC,Oracle Gaming Orlando LLC,Free to Play;RPG;Strategy,8,7,0.0
7110,Jade Empire™: Special Edition,2007-02-27,BioWare Corporation,BioWare Corporation;Electronic Arts,RPG,809,279,8.99
489220,Unforgiving Trials: The Darkest Crusade,2016-06-15,Amaterasu Software,Amaterasu Software,Adventure;Indie;RPG,354,214,0.79
298610,Ylands,2017-12-06,Bohemia Interactive,Bohemia Interactive,Adventure;Casual;Early Access,1900,847,13.0
328940,The Deer God,2015-02-27,Crescent Moon Games;Cinopt Studios,Crescent Moon Games,Indie,283,159,10.99
264340,Major Mayhem,2014-02-24,Rocket Jump,Rocket Jump,Action;Adventure;Casual;Indie,217,42,3.99
710630,GOLDRUSHERS,2017-09-08,UnNaturalism Inc.,UnNaturalism Inc.,Action;Indie,9,0,7.19
557520,Torn,2018-08-28,Aspyr,Aspyr,Adventure,66,32,23.79
960430,Flag couple🚩,2018-11-28,Sly,SlyGames,Casual;Indie,1,1,3.98
287580,Pandora: First Contact,2014-05-30,Proxy Studios,Slitherine Ltd.,Simulation;Strategy,331,184,22.99
751440,VR Kanojo / VRカノジョ,2018-04-08,ILLUSION,ILLUSION,Sexual Content;Nudity;Adventure,513,125,32.99
694480,DEFENDERS OF THE FALLEN ISLAND,2017-12-14,Open World Interactive,Open World Interactive,Action;Indie;Strategy;Early Access,18,11,7.19
864100,Sagebrush,2018-09-18,Redact Games,Redact Games,Adventure;Indie,46,3,5.19
563340,Blue Tear,2016-12-16,MysteryTag,RunServer,Casual;Indie,37,31,5.59
250620,Among the Sleep - Enhanced Edition,2014-05-29,Krillbite Studio,Krillbite Studio,Action;Adventure;Indie,3897,608,13.49
266430,Anarchy Arcade,2014-09-03,Elijah Newman-Gomez,Elijah Newman-Gomez,Casual;Free to Play;Indie;Early Access,1581,701,0.0
812460,Air Raid Over Britain,2018-03-22,Bad Rhino Games LLC,Bad Rhino Games LLC,Casual;Indie;Simulation,7,9,0.0
932270,July the Lost Child,2018-10-01,sgct,sgct,Indie,5,0,2.09
802490,Fabulous - Angela's Wedding Disaster,2018-04-30,GameHouse,GameHouse,Adventure;Casual;Strategy,26,6,9.99
416430,In The Dead Of Night - Urszula's Revenge,2015-12-18,Axed Game Studio,Axed Game Studio,Indie;Strategy,5,4,3.99
950160,Miracle Circus,2018-10-05,灰猫,0Cube,Adventure;Casual;Indie;RPG;Strategy,29,4,2.89
411690,VROOM: Galleon,2015-10-27,VROOM,VROOM,Adventure;Casual;Indie,17,6,5.19
342240,SCHAR: Blue Shield Alliance,2015-03-03,Brainshape Games,BA Productions LLC,Action;Indie,12,10,1.59
25910,Supreme Ruler 2020 Gold,2009-07-09,BattleGoat Studios,BattleGoat Studios,Strategy,138,36,6.99
1014360,冒险村的商人日记/Businessman's Diary of Dungeon Village,2019-03-07,商人日记,商人日记,Adventure;Casual;Indie;Simulation;Strategy;Early Access,31,4,2.89
905860,DrillMania,2018-08-13,Fury Games Production,Fury Games Production,Adventure;Casual;Indie;Simulation,1,1,1.69
457860,Apollo 11 VR,2016-04-01,Immersive VR Education Ltd.,Immersive VR Education Ltd.,Adventure;Simulation,478,80,7.5
978710,Dinosaurus Life VR,2018-12-07,Thomas LEMANISSIER,Maestro Creations,Adventure;Casual;Indie;Early Access,2,1,4.79
344040,Voxelized,2017-04-05,Lord Kres,Lord Kres,Adventure;Casual;Early Access,1171,2461,2.79
284000,Putt-Putt® and Pep's Balloon-o-Rama,2014-04-17,Humongous Entertainment,Humongous Entertainment;Nightdive Studios,Adventure;Casual,42,7,3.99
384110,Pathologic Classic HD,2015-10-29,Ice-Pick Lodge;General Arcade,Good Shepherd Entertainment,Action;Adventure;Indie;RPG,843,150,9.99
318860,Malebolgia,2015-05-06,Jochen Mistiaen,Jochen Mistiaen,Action;Adventure;Indie,70,40,8.99
569940,Bocce Beach,2017-02-16,"Funly, LLC","Funly, LLC",Casual;Indie;Sports;Strategy,4,2,2.79
1044840,Moonstone Crossroads,2019-04-05,Studio Shen,Studio Shen,Action;Adventure;Casual;Indie;Simulation;Early Access,4,0,7.19
346550,Cylne,2015-03-05,Cylne,Cylne,Adventure;Indie,30,31,5.99
585770,Prism Collider,2017-01-31,Gestmorph Games,Gestmorph Games,Action;Indie;Strategy,9,1,0.79
422130,Comic Book Hero: The Greatest Cape,2015-12-09,Grey Dog Software,Viva Media,RPG;Simulation,48,53,14.99
487530,Simple Ball: Extended Edition,2016-07-25,Antizero company,Antizero company,Casual;Indie,58,16,1.69
696310,The Ghost of Joe Papp,2017-11-30,Stegalosaurus Game Development,Stegalosaurus Game Development,Adventure;Indie,6,5,4.79
949810,Go Cabbies!GB,2019-01-04,Sandbank Studios Ltd,Sandbank Studios Ltd,Action;Casual;Indie;Racing;Simulation;Strategy,0,3,13.49
590720,Cobalt WASD,2017-12-01,Oxeye Game Studio,Mojang,Action;Indie,100,20,4.99
931220,Beat,2018-09-17,Alex Meng,Alex Meng,Action;Free to Play;Early Access,13,10,0.0
568030,Last Mage Standing,2016-12-15,Immersion,Immersion,Action;Adventure,16,3,1.99
440540,Ara Fell,2016-06-02,Stegosoft Games,Stegosoft Games,Action;Adventure;Casual;Indie;RPG,541,26,6.99
667510,The Elmian Warrior,2017-07-20,The MegaByte,The MegaByte,Action;Adventure;Indie,1,1,3.99
982990,Muzzleloaded,2018-12-21,Jordan Keith,Frontside Games,Action;Indie,3,0,1.69
372750,Girl Amazon Survival,2016-08-16,Kobra Studio,Kobra Studio,Action;Adventure;Indie;Simulation;Early Access,74,113,1.99
946650,Streets of Red : Devil's Dare Deluxe,2019-02-22,Secret Base;Ratloop Asia,Maple Whispering Limited,Action;Indie,90,19,7.19
453910,Love is Dead,2018-05-31,Curiobot,Armor Games Studios,Casual;Indie,17,1,8.99
327000,Infinite Game Works Episode 1,2015-10-26,Sakura River Interactive,Sakura River Interactive,Indie;Simulation;Early Access,2,4,5.79
872400,Capsella The Lights of Lucern,2018-06-22,Bravery Software,Bravery Software,Action;Adventure;RPG;Early Access,3,5,5.49
805630,Angry VS Android,2018-02-28,Manif,alexeibelih,Action;Adventure;Casual;Indie,19,35,0.79
787860,Farming Simulator 19,2018-11-19,Giants Software,Focus Home Interactive,Simulation,5738,1708,29.99
1058000,Rain's love memory-雨的恋记,2019-04-19,the original air,the original air,Free to Play,33,2,0.0
898290,V.O.I.D.,2018-11-28,NAPE GAMES,NAPE GAMES,Action;Adventure;Indie,4,0,3.99
225160,Shadow Warrior Classic Redux,2013-07-08,General Arcade,Devolver Digital,Action,1789,151,6.99
828150,WIN THE GAME!,2018-04-06,AFBIK Studio,AFBIK Studio,Action;Casual;Indie,74,51,0.79
857110,SPACE BLASTER 8 BIT,2018-05-16,Dead Crow,Dead Crow,Action;Casual;Indie,1,1,0.79
469550,Bambino Rally 3,2017-04-01,Play Publishing,Play Publishing,Action;Racing;Simulation,19,14,1.59
110630,Mutant Storm: Reloaded,2012-03-21,PomPom Games,PomPom Games,Action;Indie,23,14,3.99
341260,Isaac the Adventurer,2015-03-02,Artisiti;Studio Vrtinec,Artisiti,Action;Adventure;Casual;Indie,11,13,1.99
957930,Intelligence: Underwater Kingdom,2018-10-24,Laush Dmitriy Sergeevich,Laush Studio,Casual;Indie,0,1,1.69
604240,Shotgun Farmers,2019-03-08,Megastorm Games,Megastorm Games,Action;Indie,529,69,6.99
508990,Handsome Mr. Frog,2016-08-08,Cowboy Color,Cowboy Color,Action;Indie,124,9,0.79
665370,Mutilate-a-Doll 2,2019-03-01,Rava Games,Rava Games,Casual;Indie;Simulation,59,2,7.19
800120,Lonely Yuri,2018-03-06,Night-time Sheep,DLsite,Casual;Indie,41,4,7.19
970200,Campido,2018-11-18,MuscleBird,MuscleBird,Casual;Simulation;Strategy,2,1,3.99
524010,Siege of Centauri,2019-04-16,Stardock Entertainment,Stardock Entertainment,Indie;Strategy;Early Access,32,10,7.19
223830,Xenonauts,2014-06-16,Goldhawk Interactive,Goldhawk Interactive,Indie;Simulation;Strategy,2497,337,18.99
747200,Keplerth,2018-04-23,TARO,TARO,Adventure;Indie;RPG;Early Access,227,43,10.29
662870,The Cerberus Project: Horde Arena FPS,2017-10-04,Ilya Gorodetskov,Ilya Gorodetskov,Action;Indie,2,1,0.0
974830,The Art Theft by Jay Doherty,2018-12-03,Google,Google,Adventure,13,0,0.0
341120,Glorkian Warrior: The Trials Of Glork,2015-03-24,Pixeljam,None,Indie,234,26,2.79
370440,No70: Eye of Basir,2017-06-28,Oldmoustache Gameworks,Artcom FZC,Adventure;Indie,165,121,2.09
299050,Blood II: The Chosen + Expansion,2014-07-14,Monolith Productions,Atari,Action;Adventure,119,109,3.99
528070,Solitaire Beach Season,2016-10-10,Creobit,8Floor,Casual;Indie,27,11,3.99
655430,Tiger Hunt,2017-06-23,Digital Fusion Inc.,Digital Fusion Inc.,Action;Casual;Simulation,5,3,1.99
206420,Saints Row IV,2013-08-22,Deep Silver Volition,Deep Silver,Action;Adventure,54091,4945,10.99
866500,Space Toads Mayhem,2018-11-20,LimeVibe Games,LimeVibe Games,Action;Casual;Indie,5,0,2.89
448020,Share,2016-05-03,HFM Games,HFM Games,Action;Indie,155,47,0.79
384950,Macabre,2015-07-06,Cornbread Juice Games,Cornbread Juice Games,Indie;RPG,17,8,2.09
833040,Hiveswap Friendsim,2018-04-13,"What Pumpkin Games, Inc.","What Pumpkin Games, Inc.",Violent;Adventure;Casual;Indie;RPG;Simulation,659,44,0.79
270950,Ski Region Simulator - Gold Edition,2014-01-31,Giants Software,Giants Software,Casual;Simulation,208,70,6.19
542350,Castle of no Escape 2,2016-12-21,D.E.X. Team,Xitilon,Action;Indie,180,41,7.99
510000,Xecryst Remains,2019-02-21,Krysle Quinsen,Krysle Quinsen,Action;Free to Play;Indie;RPG;Early Access,53,16,0.0
368500,Assassin's Creed® Syndicate,2015-11-18,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",Ubisoft,Action;Adventure,7203,2391,33.99
493490,City Car Driving,2016-11-03,"Forward Development, Ltd.","Forward Global Group, Ltd.",Indie;Racing;Simulation,1606,668,20.51
340350,Quintet,2015-05-11,Carmine T. Guida,Carmine T. Guida,Action;Free to Play;Indie,273,90,0.0
513780,Turbo Pug DX,2016-09-26,SnowFlame;Back To Basics Gaming,Back To Basics Gaming,Casual;Indie,1160,348,0.79
390200,Queen's Quest: Tower of Darkness,2015-09-10,Brave Giant LTD,Artifex Mundi,Adventure;Casual,118,59,6.99
552210,peakvox Route Candle for Steam,2016-12-15,peakvox;O-TWO inc.,peakvox,Action;Casual;Indie,1,0,1.99
580870,Ballistic,2017-02-20,Electrovore,Electrovore,Action;Adventure;Casual;Indie,6,2,2.09
1031570,Hookshot,2019-02-25,Tuwi Michael Nannings,NanningsGames,Casual;Indie,2,4,1.69
636460,Rugby League Team Manager 2018,2017-10-13,Alternative Software Ltd,Alternative Software Ltd,Simulation;Sports,24,8,29.99
388550,Galactic Missile Defense,2017-06-07,Black Sheep Games,Black Sheep Games,Action;Casual;Indie;Strategy,16,15,1.59
34920,Razor2: Hidden Skies,2010-07-19,Invent4 Entertainment,Strategy First,Action;Casual;Indie,49,154,6.99
700160,Semblance,2018-07-24,Nyamakop,Good Shepherd Entertainment,Action;Adventure;Casual;Indie,98,6,6.99
644090,MoonDigger,2018-01-21,unknown,Atriagames,Adventure;Casual;Indie,18,7,0.79
731410,Merv Reborn,2017-11-01,Sub Orbital Software,Sub Orbital Software,Action;Casual;Indie,1,1,1.69
526290,MY FIGHT,2018-05-22,TrisPix Studio,TrisPix Studio,Action;Indie,36,20,2.79
313780,Conarium,2017-06-06,Zoetrope Interactive,Iceberg Interactive,Adventure;Indie,743,170,14.99
376750,World War II GI,2015-11-13,TNT Team,Retroism;Nightdive Studios,Action,20,17,4.99
575360,Ultimagus,2017-02-10,Zealwind,Zealwind,Action;Indie,5,0,2.79
806840,Guiding Hand VR,2018-03-07,Winter's Chill Studio,Winter's Chill Studio,Action;Adventure;Indie;Strategy;Early Access,4,1,7.19
612220,Chaos Edge,2017-04-04,LaoniuStudio,LaoniuStudio,Action;Adventure;RPG;Early Access,1,5,4.99
335920,Ephemerid: A Musical Adventure,2015-02-03,SuperChop Games,SuperChop Games,Adventure;Indie,181,15,1.59
917050,Find The Balance,2018-09-28,Digital Melody;Wastelands Interactive,Wastelands Interactive,Casual;Indie,1,1,3.99
612110,Sweet fantasy,2017-04-04,Salamandra88,7DOTS,Sexual Content;Adventure;Casual;Indie,232,50,2.79
868570,Prototype Mansion - Used No Cover,2018-07-19,Jupiter Lighthouse Games,Jupiter Lighthouse Games,Adventure;Indie,22,3,3.99
976230,TV189,2018-11-30,Toby Clark,Trollbae Studios,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy;Early Access,7,1,0.79
759800,Everyday Lite,2017-12-12,Luis Eduardo Guedes Martins,Fables of Laetus,Free to Play;Indie;Simulation;Strategy,17,8,0.0
618500,Hailstorm VR,2017-09-15,SlimeQ,SlimeQ,Action;Indie;Early Access,14,5,7.19
977100,Unblock Gridlock,2019-01-30,Analog Casual Studios,Analog Casual Studios,Casual;Indie;Strategy,10,0,2.89
328450,Deadlock II: Shrine Wars,2014-10-23,"Cyberlore Studios, Inc.;Accolade",Retroism;Nightdive Studios,Strategy,27,11,4.99
672020,Hold My Beer,2017-08-02,Lord of the Stack,Lord of the Stack,Violent;Action;Casual;Indie;Sports,32,4,1.69
997670,Ninja Power Slasher,2019-01-28,Scrountch_Studio,Scrountch_Studio,Action,1,1,0.79
805980,My Safe House,2018-04-20,StoryTale Studios,StoryTale Studios,Action;Indie,4,4,1.43
519550,SPACE DVRTS,2017-06-22,Laser Fuel Games,Laser Fuel Games,Action;Sports,0,1,1.59
324090,Football Club Simulator - FCS NS#19,2016-03-04,FX Game Studio,FX Interactive,Simulation;Sports;Strategy,85,51,6.95
972890,RideOp - VR Thrill Ride Experience,2018-11-29,GuraShop,GuraShop,Casual;Simulation,22,7,0.0
615630,The Sniper VR,2017-08-25,iVRstudio,"iVR, LLC.",Action;Simulation;Strategy,21,13,3.99
635980,Break The Food Chain,2017-07-17,TEHO Games,Caffeine Overdose,Action;Indie,6,0,3.99
849900,Space Hodsola,2018-05-15,Sochnoslivka,Dagestan Technology,Action;Adventure;Indie,1,0,2.89
637330,Stack,2017-05-18,AeroLab Studios,AeroLab Studios ,Casual;Indie;Strategy,1,1,2.79
266190,Astral Terra,2015-11-10,Tethys Interactive LLC,Tethys Interactive LLC,Action;Adventure;Indie;RPG;Early Access,83,65,7.19
295710,Darkwind: War on Wheels,2014-08-22,Psychic Games Ltd.,Psychic Games Ltd.,Free to Play;Indie;Massively Multiplayer;Racing;RPG;Strategy,187,240,0.0
918440,SHEEP SLING,2018-09-26,Pudding,Pudding,Casual;Indie,6,2,7.19
368830,Adventure in the Tower of Flight,2015-12-23,"Pixel Barrage Entertainment, Inc.","Pixel Barrage Entertainment, Inc.",Action;Adventure;Indie,73,11,3.99
514410,Gun Brothers,2016-08-18,Rootify,Rootify,Action;Adventure;Indie;Early Access,41,56,7.19
635880,Chicken Labyrinth Puzzles,2018-03-26,ZemunBRE,ZemunBRE,Casual;Indie,86,45,0.79
388660,Project Tarvotan,2015-09-25,JDRumble,JDRumble,Indie;Simulation;Strategy,10,13,1.59
609320,FAR: Lone Sails,2018-05-17,Okomotive,Mixtvision,Action;Adventure;Indie,3359,266,11.39
846490,Dragon Defense,2018-10-12,Rufoid AB,Rufoid AB,Strategy,4,0,3.99
622530,Stoire,2017-06-02,Greendev.,Droid Riot,Indie;Early Access,9,11,0.79
435600,"My Tower, My Home",2016-03-15,Shoor Games,Shoor Games,Action;Indie;RPG;Strategy,19,10,0.79
748540,Solitaire,2017-11-21,baKno Games,baKno Games,Casual;Indie;Simulation,4,5,3.99
592240,Jupiteration,2017-03-10,Bartoš Studio,Bartoš Studio,Action,15,3,2.09
825580,Grotoro,2018-06-12,Concrete Games,Concrete Games,Action;Casual;Free to Play;Indie,9,5,0.0
467210,Evo Explores,2016-05-16,Kyrylo Kuzyk,Kyrylo Kuzyk,Casual;Indie,272,17,2.79
654550,Football Game,2018-02-13,Cloak and Dagger Games,Cloak and Dagger Games,Adventure,63,6,1.69
425220,One Piece Burning Blood,2016-09-01,"Spike Chunsoft Co., Ltd.",BANDAI NAMCO Entertainment,Action,1504,496,39.99
414190,Junk Jack,2016-11-30,Pixbits,Pixbits,Action;Adventure;Indie,256,63,10.99
802900,Hollow Steps,2018-02-28,QuickSave,QuickSave,Adventure;Indie,18,4,2.89
748800,Savage Offroad,2017-12-06,Backburner Games,Backburner Games,Racing,9,8,0.0
593980,Gluon,2017-05-02,Fastbird Dev Studio,Fastbird Dev Studio,Action;Indie;RPG;Simulation;Strategy,2,4,2.89
505680,Glaive,2016-07-26,"Nest Egg Games, LLC","Nest Egg Games, LLC",Violent;Gore;Action;Indie,11,4,0.79
981540,Stellar Sphere,2019-03-29,Titan Deep Space Company,Titan Deep Space Company,Action;Indie;Sports,1,0,6.19
770110,Twilight Path,2018-10-02,Charm Games,Charm Games,Adventure;Casual;Indie,50,8,11.39
6210,Vegas: Make It Big™,2006-12-21,Deepred,Strategy First,Strategy,91,33,3.99
329340,cloudphobia,2016-12-07,Marsbound,Rockin' Android,Action;Indie,11,3,4.79
449560,Space Ranger ASK,2016-08-25,The Mojo Collective;Ian Frank Productions,The Mojo Collective;Ian Frank Productions,Action;Casual;Indie,7,1,5.99
313130,Metrocide,2014-12-15,Flat Earth Games,Flat Earth Games,Indie,84,64,10.29
874870,NextVR - Live Sports and Entertainment in Virtual Reality,2019-02-22,NextVR,NextVR,Utilities,9,6,0.0
914070,Shoemaker,2018-10-15,Casual.US,Casual.US,Indie;Simulation,1,4,4.79
385630,Cosmic Rocket Defender,2015-07-17,Lorenzo Kirkpatrick,Lemon Pepper Games,Action;Indie,15,29,3.99
375440,Hero-U: Rogue to Redemption,2018-07-10,Transolar Games,Transolar Games,Adventure;RPG,292,23,15.49
695650,猎人物语,2017-10-11,洋葱头科技,洋葱头科技,Action,64,32,1.69
578350,Element TD,2017-01-20,Element Studios,Element Studios,Indie;Strategy,23,12,0.79
757870,Australian trip,2017-12-19,SergioPoverony,SergioPoverony,Action;Adventure;Casual;Indie,20,7,3.99
693360,IronPower,2017-09-27,Duang Network,Duang Network,Violent;Action;Casual;Indie;Early Access,2,3,14.99
383580,Flesh Eaters,2016-05-03,S.C. 16 BIT NIGHTS S.R.L.,S.C. 16 BIT NIGHTS S.R.L.,Action;Adventure;Indie;RPG;Simulation,927,364,1.59
913820,MMA Simulator,2018-09-25,Zever Games,Zever Games,Indie;Simulation;Sports,6,9,7.19
444290,28 Waves Later,2017-03-15,Dagestan Technology,Dagestan Technology,Action;Casual,54,150,3.19
1040450,The King's New Castle,2019-03-30,CHG,CHG,Action;Indie;Simulation;Strategy;Early Access,3,0,5.79
862790,13 Cycles,2019-03-21,Acalamity,Acalamity,Indie,5,3,5.19
329050,Devil May Cry® 4 Special Edition,2015-06-23,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd. ",Action,5036,509,19.99
738560,Fariwalk: The Prelude,2017-11-23,AIHASTO,AIHASTO,Adventure;Indie,12,3,0.79
497800,Golden Krone Hotel,2017-10-26,Vulgat,Vulgat,Adventure;Indie;RPG;Strategy,100,2,6.99
293460,I Shall Remain,2015-08-24,Scorpius Games,Scorpius Games,Action;Indie;RPG,93,40,6.99
719720,League of Pirates,2018-03-13,upjers,upjers,Action;Casual;Free to Play,22,24,0.0
906120,POLYBIUS,2018-12-21,Llamasoft Ltd.,Llamasoft Ltd.,Action,61,3,13.99
567660,Baseball Riot,2017-01-17,10tons Ltd,10tons Ltd,Casual;Indie;Sports,7,7,3.99
870020,3D Gravity Rocket,2018-06-12,Laush Dmitriy Sergeevich,Laush Stuido,Casual;Indie,2,0,1.69
635050,DESPOILER,2018-03-29,Parallax Labs,Parallax Labs,Action;Racing,11,6,7.19
276380,My Pet Hotel,2014-03-27,Independent Arts Software,familyplay,Casual;Simulation,3,6,11.39
931500,Touhou Genso Wanderer -Reloaded- / 不可思议的幻想乡TOD -RELOADED- / 不思議の幻想郷TOD -RELOADED-,2018-10-25,AQUASTYLE,AQUASTYLE,Adventure;Indie;RPG,703,31,29.99
795110,IIN,2018-03-05,Epopeia Games,Epopeia Games,Casual;Indie,10,1,4.79
369400,Let the Cat in,2015-08-27,Eforb,Eforb,Casual;Free to Play;Indie;Strategy,803,223,0.0
701930,Short Stories Collection of Class Tangerine,2017-09-13,橘子班,NVLMaker,Adventure;Casual;Indie;Simulation,468,11,5.59
860240,Aerospace Forces,2018-06-11,gfdsahdgsye7,gfdsahdgsye7,Action;Adventure;Casual;Indie,20,10,0.79
747120,Keyboard Warrior,2018-02-23,Ömer Faruk Şimşek,Ömer Faruk Şimşek,Indie,1,1,2.89
717990,Bloodworks,2017-12-31,Engin Mercan,Engin Mercan,Action;Casual;Free to Play;Indie,64,30,0.0
415660,Tiger Knight,2018-04-30,NetDragon Websoft Inc.,NetDragon Websoft Inc.,Violent;Action;Free to Play;Massively Multiplayer;Strategy,859,552,0.0
456670,Hand of Fate 2,2017-11-07,Defiant Development,Defiant Development,Action;Indie;RPG,2446,378,23.79
796790,GLAD VALAKAS SIMULATOR,2018-06-14,Snkl Studio,Snkl Studio,Casual;Indie;Simulation,356,14,1.69
661050,Quadrablaze,2017-12-20,YounGen Tech,YounGen Tech,Action;Casual;Indie;Early Access,6,1,3.53
955580,Rise: Race The Future,2018-11-01,VD-dev,VD-dev,Racing,39,11,14.49
435140,Rush for gold: Alaska,2016-01-14,Rainbow Games,Rainbow Games,Casual;Strategy,32,8,2.79
816760,Stickman: Fidget Spinner Rush,2018-04-06,JFL Games,JFL Games,Action;Casual;Indie,21,2,1.01
923470,MOMO.EXE,2018-08-29,Dymchick1,Dymchick1,Action;Adventure;Indie,270,43,1.69
707960,I was here,2017-10-05,Okinawa Sunrise,Okinawa Sunrise,Adventure;Casual;Indie,6,6,2.89
431030,The Music Room,2017-08-17,Chroma Coda,Chroma Coda,Audio Production,0,1,98.99
515890,Marty Thinks 4D,2017-09-27,Jonathan Stoffer,KittySoft Studios LLC,Indie,6,0,3.99
463060,Clover Tale,2016-06-15,FIVE-BN GAMES,FIVE-BN GAMES,Adventure;Casual;Free to Play,448,141,0.0
807890,Geek Fighter,2018-03-25,Wonderbox Games,Wonderbox Games,Casual;Indie,3,3,2.89
931620,Kai Entity,2018-09-18,Project_lelz,Project_lelz,Action;Adventure;Indie,7,1,0.99
775960,The Tower of Beatrice,2018-07-18,Fairy Forest,Fairy Forest,Adventure;Indie,29,1,4.79
550200,World Destroyers,2017-03-14,HardHead Games,HardHead Games,Action;Indie,4,0,4.99
1010870,最后的47小时 - The Last 47 Hours,2019-02-28,Lingtan Studio,Lingtan Studio,Adventure,552,28,1.69
286790,Falcon A.T.,2016-01-08,Spectrum Holobyte,Retroism,Simulation,5,1,4.99
374990,Orc Slayer,2015-11-05,Cooply Solutions,Cooply Solutions,Action,8,7,3.99
637930,Weather Lord: Hidden Realm,2017-06-08,Yustas Game Studio;Alawar Entertainment,Buka Entertainment,Casual;Indie;Simulation;Strategy,1,1,3.99
804210,Star Advent,2018-03-10,Maraby,КиКо,Action;Adventure;Indie,16,21,0.79
285920,TerraTech,2018-08-10,Payload Studios,Payload Studios,Action;Indie,4769,1022,19.99
16500,Chaos Theory,2008-05-22,blurredVision,blurredVision,Casual;Indie,10,1,1.99
623640,Mulaka,2018-02-27,Lienzo,Lienzo,Action;Adventure;Indie,83,8,15.49
575100,Nukklerma: Robot Warfare,2017-01-04,KerboGames,KerboGames,Violent;Gore;Action;Adventure;Indie;Early Access,3,2,2.79
1054240,Easy puzzle: Animals,2019-04-05,Laush Dmitriy Sergeevich,Laush Studio,Casual;Indie,1,0,2.09
839010,Real Winners: Victoryball,2018-10-08,Pizza Curse Studios,Pizza Curse Studios,Indie,2,0,5.79
898540,Catgirl Magic: Furry Duel,2018-08-24,Night Dreams Studio,Night Dreams Studio,Indie,3,17,2.89
208670,Blades of Time,2012-04-20,Gaijin Entertainment Corporation,Gaijin Entertainment Corporation,Action;Adventure,1363,333,6.99
404850,DARTHY,2016-02-16,"Collin, Kaleb, & Jeya",cwade games,Casual;Indie,26,8,0.79
659100,Skyfall,2017-07-28,AYE Technology, AYE Technology,Action;Indie,6,18,2.79
671940,The Brave Mouse,2017-08-02,Vyacheslav Shilikhin,Vyacheslav Shilikhin,Adventure;Casual;Indie;Simulation,25,54,2.89
376410,Acaratus,2017-05-25,Nodbrim Interactive,Nodbrim Interactive,Adventure;Indie;RPG;Strategy,24,14,10.99
948240,Voltage Drop,2018-10-18,Kaminariya,Kaminariya,Action;Indie,5,1,2.89
